task_id,repository,language,model,method,selected_exact_match,selected_edit_similarity,selected_identifier_f1,candidate_exact_match,candidate_edit_similarity,candidate_identifier_f1,aggregate_risk,candidate_disagreement,retrieval_score_dispersion,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds
project_cc_java/2225,GeyserMC-Hydraulic-80cb8ab,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.37,0.0,0.2,0.5960000000000001,0.3333333333333333,0.31407657842476827,0.6076952808683018,0.334534454406003,5,4845,620,5465,5,12.671706583991181
project_cc_java/2700,ka0un-DiscordLeaderboards-ffaaf38,java,gemini-2.5-flash,Direct Generation,0.0,0.34,0.5,0.0,0.31,0.3,0.3814858359015867,0.14445750770476007,0.0,0,1640,620,2260,5,13.411018999991938
project_cc_java/2700,ka0un-DiscordLeaderboards-ffaaf38,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.22,0.0,0.0,0.22999999999999998,0.1,0.33564728377129543,0.6093974663505147,0.3975443849633716,5,4320,621,4941,5,15.898812708008336
project_cc_java/6600,zqzq3-chatgpt-botforQQ-c64fc49,java,gemini-2.5-flash,Direct Generation,0.0,0.94,1.0,0.0,0.764,0.7666666666666666,0.5129882205683436,0.5389646617050309,0.0,0,8295,620,8915,5,23.026764916983666
project_cc_java/6600,zqzq3-chatgpt-botforQQ-c64fc49,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.54,0.6666666666666666,0.0,0.6620000000000001,0.7,0.18081662097375945,0.17362718582230774,0.3688226770989706,5,11095,620,11715,5,23.65643624999211
project_cc_python/1002,manoskary-vocsep_ijcai2023-ae7bef9,python,gemini-2.5-flash,Direct Generation,0.0,0.29,0.2222222222222222,0.0,0.242,0.22222222222222224,0.37333333333333335,0.12,0.0,0,8965,620,9585,5,32.68718154201633
project_cc_python/1002,manoskary-vocsep_ijcai2023-ae7bef9,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.15,0.25,0.0,0.21399999999999997,0.2333333333333333,0.2152401326764297,0.26142857142857145,0.38429182660071765,5,12435,620,13055,5,23.653402666008333
project_cc_python/1579,obahamonde-aiofauna-67993d2,python,gemini-2.5-flash,Direct Generation,0.0,0.41,0.0,0.0,0.4640000000000001,0.08,0.47731770911081256,0.4319531273324376,0.0,0,1705,620,2325,5,23.534251834003953
project_cc_python/1579,obahamonde-aiofauna-67993d2,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.75,0.4,0.0,0.6719999999999999,0.32,0.18273477498247997,0.1829825347066727,0.36522179024076723,5,4575,620,5195,5,13.772684124996886
project_cc_python/3151,Adeon18-Mori-Bazius-Backend-f33b8ba,python,gemini-2.5-flash,Direct Generation,0.0,0.62,0.0,0.0,0.518,0.0,0.43615011086466665,0.308450332594,0.0,0,1390,620,2010,5,18.263106042024447
project_cc_python/3151,Adeon18-Mori-Bazius-Backend-f33b8ba,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.21,0.0,0.0,0.418,0.0,0.30242536576501156,0.4599257884972171,0.4473503087978175,5,3715,620,4335,5,39.399998292006785
project_cc_python/4941,happen2me-subgraph-retrieval-toolkit-5655cb3,python,gemini-2.5-flash,Direct Generation,0.0,0.5,0.4,0.0,0.434,0.2838095238095238,0.5237108950300609,0.5711326850901827,0.0,0,5760,587,6347,5,39.89786616701167
project_cc_python/4941,happen2me-subgraph-retrieval-toolkit-5655cb3,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.21,0.0,0.0,0.3,0.0,0.27879345794628163,0.45999999999999996,0.3763803738388449,5,8275,620,8895,5,12.891292332991725
project_cc_python/7066,egrinstein-gnn_ssl-74c7b5a,python,gemini-2.5-flash,Direct Generation,0.0,0.24,0.36363636363636365,0.0,0.20999999999999996,0.3143434343434343,0.4595832565000922,0.3787497695002766,0.0,0,2035,620,2655,5,229.68593425001018
project_cc_python/7066,egrinstein-gnn_ssl-74c7b5a,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.18,0.36363636363636365,0.0,0.15599999999999997,0.37818181818181823,0.18442262132670934,0.1384615384615384,0.4148063255185896,5,5075,620,5695,5,63.23838604200864
project_cc_python/9169,thuliu-yt16-dualvector-e5ae56e,python,gemini-2.5-flash,Direct Generation,0.0,0.53,0.2857142857142857,0.0,0.32,0.11428571428571428,0.49174952593579835,0.47524857780739505,0.0,0,4455,620,5075,5,64.47777812500135
project_cc_python/9169,thuliu-yt16-dualvector-e5ae56e,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.12,0.0,0.0,0.304,0.1,0.23027654427048608,0.3244231284740089,0.3664065043374493,5,7956,551,8507,5,67.3217836249969
project_cc_python/9528,pawelkn-xapi-python-788a721,python,gemini-2.5-flash,Direct Generation,0.0,0.9,1.0,0.0,0.9279999999999999,1.0,0.4243554464772671,0.27306633943180125,0.0,0,8350,620,8970,5,14.727183499984676
project_cc_python/9528,pawelkn-xapi-python-788a721,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.92,1.0,0.0,0.892,0.8,0.1891144201072609,0.2217467532467532,0.34559650707502954,5,10505,620,11125,5,13.177558333001798
project_cc_typescript/2484,April-Gras-obsidian-auto-timelines-047d836,typescript,gemini-2.5-flash,Direct Generation,0.0,0.31,0.5,0.0,0.31,0.5,0.3333333333333333,0.0,0.0,0,5950,620,6570,5,14.990202499990119
project_cc_typescript/2484,April-Gras-obsidian-auto-timelines-047d836,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.31,0.5,0.0,0.31,0.5,0.12090109084227695,0.0,0.3627032725268308,5,9012,619,9631,5,195.38038266598596
project_cc_typescript/2749,klientjs-core-9a67a61,typescript,gemini-2.5-flash,Direct Generation,0.0,0.18,0.0,0.0,0.236,0.0,0.47815564100842517,0.43446692302527545,0.0,0,5559,620,6179,5,11.01495337500819
project_cc_typescript/2749,klientjs-core-9a67a61,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.96,1.0,0.4,0.9079999999999998,0.8666666666666666,0.2753093140043802,0.47206264629597994,0.3538652957171606,5,8155,534,8689,5,86.92910266699619
project_cc_typescript/593,jlarmstrongiv-astro-i18n-aut-dd68364,typescript,gemini-2.5-flash,Direct Generation,0.0,0.7,1.0,0.0,0.5479999999999999,0.8,0.43859649122807015,0.3157894736842105,0.0,0,7195,636,7831,5,8.26163149997592
project_cc_typescript/593,jlarmstrongiv-astro-i18n-aut-dd68364,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.3,0.6666666666666666,0.0,0.3,0.6666666666666666,0.1151507670323421,0.0,0.3454523010970263,5,9850,637,10487,5,7.677328708028654
project_cc_typescript/634,iansan5653-github-markdown-a11y-extension-c6a54d0,typescript,gemini-2.5-flash,Direct Generation,0.0,0.4,0.5,0.0,0.35400000000000004,0.5285714285714285,0.4553785869303111,0.36613576079093324,0.0,0,4540,620,5160,5,8.902273915999103
project_cc_typescript/634,iansan5653-github-markdown-a11y-extension-c6a54d0,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.31,0.5714285714285714,0.0,0.392,0.6063492063492063,0.2120167424775248,0.2503496503496504,0.385700577082924,5,7330,618,7948,5,7.506774042005418
project_cc_typescript/745,luttje-glua-api-snippets-9f40376,typescript,gemini-2.5-flash,Direct Generation,0.0,0.38,0.0,0.0,0.34199999999999997,0.0,0.4500280999977048,0.3500842999931145,0.0,0,2625,616,3241,5,8.091724874975625
project_cc_typescript/745,luttje-glua-api-snippets-9f40376,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.36,0.0,0.0,0.422,0.08,0.21050447470388647,0.2574712643678161,0.3740421597438433,5,5560,634,6194,5,8.540222832991276
project_cc_typescript/9021,vinejs-compiler-8909bb5,typescript,gemini-2.5-flash,Direct Generation,0.0,0.22,0.0,0.0,0.6199999999999999,0.0,0.505925051043162,0.5177751531294861,0.0,0,2325,626,2951,5,8.599347959010629
project_cc_typescript/9021,vinejs-compiler-8909bb5,typescript,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,0.8,0.968,1.0,0.14179413715748404,0.06451612903225801,0.3608662824401941,5,4850,632,5482,5,7.820303416985553
project_cc_csharp/1209,sergiokml-LibreDteDotNet.RestRequest-6843109,csharp,gemini-2.5-flash,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,785,274,1059,5,6.711625041003572
project_cc_csharp/1209,sergiokml-LibreDteDotNet.RestRequest-6843109,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.78,0.5,0.0,0.6519999999999999,0.6666666666666666,0.2743390900419537,0.46501537963412665,0.3580018904917345,5,2910,620,3530,5,7.538162540993653
project_cc_csharp/188,bezzad-RedisCache.NetDemo-655b311,csharp,gemini-2.5-flash,Direct Generation,0.0,0.48,0.4,0.0,0.492,0.40666666666666673,0.5018474668665276,0.5055424005995829,0.0,0,3885,620,4505,5,8.085373166017234
project_cc_csharp/188,bezzad-RedisCache.NetDemo-655b311,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.44,0.4,0.0,0.43200000000000005,0.42000000000000004,0.24221592318577143,0.3446854981244778,0.3819622714328365,5,6505,620,7125,5,9.362664125015726
project_cc_csharp/1952,gittromney-Playnite-NowPlaying-23eec41,csharp,gemini-2.5-flash,Direct Generation,0.0,0.65,0.7142857142857143,0.0,0.65,0.7142857142857143,0.3519774011299435,0.055932203389830515,0.0,0,1030,633,1663,5,7.417273250001017
project_cc_csharp/1952,gittromney-Playnite-NowPlaying-23eec41,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.64,0.8888888888888888,0.0,0.484,0.6349206349206348,0.1584732686959511,0.10364389233954452,0.37177591374830876,5,3340,620,3960,5,8.08957595899119
project_cc_csharp/2365,eternalUnion-UltraPain-ad924af,csharp,gemini-2.5-flash,Direct Generation,0.0,0.51,0.5,0.0,0.43,0.4,0.47630002149151085,0.42890006447453255,0.0,0,1630,616,2246,5,9.257043124991469
project_cc_csharp/2365,eternalUnion-UltraPain-ad924af,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.5,0.5,0.0,0.502,0.5,0.13989582645114598,0.009302325581395321,0.4103851537720426,5,4400,615,5015,5,9.228226834005909
project_cc_csharp/3676,Skwizzy-SPT-LootingBots-76279a3,csharp,gemini-2.5-flash,Direct Generation,0.0,0.16,0.0,0.0,0.288,0.0,0.5489764145185201,0.6469292435555604,0.0,0,2595,619,3214,5,7.978774999995949
project_cc_csharp/3676,Skwizzy-SPT-LootingBots-76279a3,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.25,0.0,0.0,0.182,0.0,0.35462878828933847,0.6854458450046685,0.37844051986334687,5,5185,620,5805,5,8.359489082999062
project_cc_csharp/3893,mochi-neko-facial-expressions-unity-ab0d020,csharp,gemini-2.5-flash,Direct Generation,0.0,0.82,0.5,0.0,0.8539999999999999,0.6,0.3550387596899225,0.06511627906976747,0.0,0,1065,639,1704,5,8.446800250007072
project_cc_csharp/3893,mochi-neko-facial-expressions-unity-ab0d020,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.71,0.5,0.0,0.766,0.6,0.16029314919377732,0.13012048192771086,0.3507589656536211,5,3655,634,4289,5,8.599423874984495
project_cc_java/3114,Kyant0-m3color-eaa1e34,java,gemini-2.5-flash,Direct Generation,0.0,0.29,0.0,0.0,0.29,0.0,0.3333333333333333,0.0,0.0,0,8560,500,9060,5,7.855748917005258
project_cc_java/3114,Kyant0-m3color-eaa1e34,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.26,0.0,0.0,0.35000000000000003,0.34285714285714286,0.2974328980024475,0.5459130434782609,0.3463856505290816,5,11900,601,12501,5,8.033814499998698
project_cc_java/3455,microsoft-lst-bench-96ac3ca,java,gemini-2.5-flash,Direct Generation,0.0,0.48,0.35294117647058826,0.0,0.46799999999999997,0.35294117647058826,0.34035087719298246,0.021052631578947323,0.0,0,3395,638,4033,5,7.3223285830172244
project_cc_java/3455,microsoft-lst-bench-96ac3ca,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.36,0.0,0.0,0.352,0.0,0.19162726014344383,0.22499999999999998,0.3498817804303315,5,5925,613,6538,5,9.097490000014659
project_cc_java/4231,nsce9806q-k-spring-security-8e88d3d,java,gemini-2.5-flash,Direct Generation,0.0,0.54,0.2222222222222222,0.0,0.548,0.2777777777777778,0.42789178204359574,0.28367534613078726,0.0,0,2930,620,3550,5,9.984284874983132
project_cc_java/4231,nsce9806q-k-spring-security-8e88d3d,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.52,0.5,0.0,0.76,0.5727272727272728,0.28105574472499234,0.4754025957337117,0.36776463844126533,5,5820,607,6427,5,13.458401500014588
project_cc_java/5228,RHEcosystemAppEng-exhort-747acb8,java,gemini-2.5-flash,Direct Generation,0.0,0.7,0.6666666666666666,0.0,0.744,0.6095238095238095,0.35983375404669204,0.07950126214007613,0.0,0,5160,620,5780,5,7.94285179200233
project_cc_java/5228,RHEcosystemAppEng-exhort-747acb8,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.72,0.6666666666666666,0.0,0.734,0.6476190476190475,0.16960410142717317,0.03200000000000003,0.47681230428151944,5,8240,620,8860,5,8.166045124991797
project_cc_java/5549,strimzi-strimzi-mqtt-bridge-cb0a4b8,java,gemini-2.5-flash,Direct Generation,0.0,0.4,0.0,0.0,0.4640000000000001,0.0,0.4430107526881721,0.3290322580645162,0.0,0,3335,640,3975,5,7.848064790974604
project_cc_java/5549,strimzi-strimzi-mqtt-bridge-cb0a4b8,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.84,0.75,0.0,0.8119999999999999,0.7,0.14299856587909457,0.06153846153846154,0.36745723609882214,5,6065,582,6647,5,8.508869292010786
project_cc_java/5919,TosoxDev-Tosox-Jr-362c6b5,java,gemini-2.5-flash,Direct Generation,0.0,0.92,0.6666666666666666,0.0,0.9200000000000002,0.6666666666666666,0.3333333333333333,0.0,0.0,0,5520,640,6160,5,7.268732208001893
project_cc_java/5919,TosoxDev-Tosox-Jr-362c6b5,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.74,0.4,0.4,0.806,0.6399999999999999,0.21706215886547406,0.2354896482556057,0.41569682834081645,5,8260,619,8879,5,9.601661958004115
project_cc_java/6259,Western-parotia-BookViewProject-1727e80,java,gemini-2.5-flash,Direct Generation,0.0,0.29,0.0,0.0,0.24399999999999994,0.0,0.4915258620689655,0.4745775862068965,0.0,0,7690,620,8310,5,8.640567833004752
project_cc_java/6259,Western-parotia-BookViewProject-1727e80,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.48,0.5,0.0,0.42000000000000004,0.3,0.20383286530322506,0.23478260869565215,0.37671598721402305,5,10440,535,10975,5,7.021835166000528
project_cc_python/18,appsignal-appsignal-python-5a0cfa9,python,gemini-2.5-flash,Direct Generation,0.0,0.34,0.0,0.0,0.398,0.1,0.45184130937555594,0.3555239281266679,0.0,0,2170,620,2790,5,8.076296457991702
project_cc_python/18,appsignal-appsignal-python-5a0cfa9,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.71,0.6666666666666666,0.0,0.75,0.5999999999999999,0.1444907059664193,0.06666666666666665,0.3668054512325913,5,4630,620,5250,5,7.834973499993794
project_cc_python/4556,Zhendong-Wang-Patch-Diffusion-929b0c0,python,gemini-2.5-flash,Direct Generation,0.0,0.5,1.0,0.0,0.598,1.0,0.45078696741854635,0.3523609022556391,0.0,0,4060,604,4664,5,7.830400625010952
project_cc_python/4556,Zhendong-Wang-Patch-Diffusion-929b0c0,python,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,0.8,0.992,1.0,0.12930502234281713,0.016666666666666607,0.3712484003617848,5,7525,640,8165,5,9.639719457976753
project_cc_python/5175,edarchimbaud-systematic-trading-a9fec02,python,gemini-2.5-flash,Direct Generation,0.0,0.86,0.5,0.0,0.776,0.5,0.3471264367816092,0.04137931034482756,0.0,0,8805,638,9443,5,8.225378125003772
project_cc_python/5175,edarchimbaud-systematic-trading-a9fec02,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.73,0.5,0.0,0.648,0.5,0.18584899516927186,0.16751156186840888,0.39003542363940674,5,11555,580,12135,5,8.89532916698954
project_cc_python/7904,wolfhoundgelert-xman-1da4d2d,python,gemini-2.5-flash,Direct Generation,0.0,0.41,0.0,0.0,0.44799999999999995,0.0,0.34083778249484953,0.022513347484548585,0.0,0,3275,620,3895,5,8.813457834010478
project_cc_python/7904,wolfhoundgelert-xman-1da4d2d,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.57,0.0,0.0,0.506,0.0,0.12275232334368226,0.029836052447202444,0.33842091758384435,5,6950,620,7570,5,7.203288749995409
project_cc_python/8693,lwb2099-stable_diffusion_pytorch-dbdb663,python,gemini-2.5-flash,Direct Generation,0.0,0.75,0.6666666666666666,0.2,0.656,0.4666666666666666,0.39225735873545636,0.17677207620636903,0.0,0,1390,620,2010,5,7.483800625021104
project_cc_python/8693,lwb2099-stable_diffusion_pytorch-dbdb663,python,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,0.8,0.93,0.8,0.1853426849349114,0.12080536912751683,0.4352226856772174,5,3600,617,4217,5,8.800007249985356
project_cc_python/9573,briandelmsft-STAT-Function-f91d421,python,gemini-2.5-flash,Direct Generation,0.0,0.38,0.0,0.0,0.34800000000000003,0.0,0.5018651934251621,0.5055955802754862,0.0,0,4640,620,5260,5,8.89771175000351
project_cc_python/9573,briandelmsft-STAT-Function-f91d421,python,gemini-2.5-flash,Cross-file Context RAG,0.0,0.61,0.5,0.0,0.5,0.3,0.27433312374019947,0.48398992831946586,0.33900944290113255,5,7535,633,8168,5,10.027264583011856
project_cc_typescript/1164,Ibtesam-Mahmood-gpt-npm-cli-5c669f0,typescript,gemini-2.5-flash,Direct Generation,0.0,0.37,0.0,0.0,0.28800000000000003,0.0,0.5185503936625032,0.5556511809875095,0.0,0,3585,616,4201,5,7.217731959011871
project_cc_typescript/1164,Ibtesam-Mahmood-gpt-npm-cli-5c669f0,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.0,0.0,0.0,0.068,0.0,0.24281134684542913,0.3542857142857143,0.3741483262505731,5,6040,615,6655,5,9.43444712497876
project_cc_typescript/2365,riad-azz-instagram-video-downloader-78513ff,typescript,gemini-2.5-flash,Direct Generation,0.0,0.86,0.6666666666666666,0.0,0.86,0.6666666666666666,0.3333333333333333,0.0,0.0,0,1835,631,2466,5,8.561097041994799
project_cc_typescript/2365,riad-azz-instagram-video-downloader-78513ff,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.86,0.6666666666666666,0.0,0.86,0.6666666666666666,0.12443955312374909,0.0,0.37331865937124725,5,3780,629,4409,5,8.467896457994357
project_cc_typescript/3296,Marli-Marlete-marli-music-5bf51b0,typescript,gemini-2.5-flash,Direct Generation,0.0,0.15,0.0,0.0,0.328,0.21333333333333332,0.4951515151515152,0.48545454545454547,0.0,0,3695,615,4310,5,8.269419084012043
project_cc_typescript/3296,Marli-Marlete-marli-music-5bf51b0,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.15,0.0,0.0,0.238,0.0,0.30798589865761133,0.5775502028312209,0.3464074931416131,5,6470,614,7084,5,8.684472332999576
project_cc_typescript/7083,jtlapp-kysely-mapper-9fd878b,typescript,gemini-2.5-flash,Direct Generation,0.0,0.67,0.4,0.0,0.652,0.45999999999999996,0.36503546736104875,0.09510640208314625,0.0,0,4290,615,4905,5,7.619063666992588
project_cc_typescript/7083,jtlapp-kysely-mapper-9fd878b,typescript,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.14039615705740927,0.0,0.4211884711722278,5,7035,557,7592,5,7.2078868329990655
project_cc_typescript/9346,keybittech-wizapp-f75e12d,typescript,gemini-2.5-flash,Direct Generation,0.0,0.53,0.0,0.0,0.564,0.05,0.456904119937999,0.3707123598139971,0.0,0,6520,635,7155,5,9.915923791006207
project_cc_typescript/9346,keybittech-wizapp-f75e12d,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.94,0.75,0.0,0.9399999999999998,0.75,0.14296973080683714,0.0,0.4289091924205114,5,9325,640,9965,5,8.307749665982556
project_cc_typescript/9431,keybittech-wizapp-f75e12d,typescript,gemini-2.5-flash,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,3420,635,4055,5,7.667512834013905
project_cc_typescript/9431,keybittech-wizapp-f75e12d,typescript,gemini-2.5-flash,Cross-file Context RAG,0.0,0.7,0.8,0.4,0.876,0.9199999999999999,0.255933046925659,0.40503251569654153,0.36276662508043545,5,6135,619,6754,5,12.272464625013527
project_cc_csharp/1259,Woltvint-WAGI-d808927,csharp,gemini-2.5-flash,Direct Generation,0.0,0.66,1.0,0.0,0.672,1.0,0.3710691823899371,0.1132075471698113,0.0,0,605,288,893,5,7.064467833988601
project_cc_csharp/1259,Woltvint-WAGI-d808927,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.47,0.6666666666666666,0.0,0.554,0.8,0.21053601733505387,0.21081081081081077,0.42079724119435086,5,3230,617,3847,5,7.885022125003161
project_cc_csharp/1929,JdeJabali-JXLDataTableExtractor-90a12f4,csharp,gemini-2.5-flash,Direct Generation,0.0,0.22,0.0,0.0,0.27199999999999996,0.0,0.3945578231292517,0.18367346938775508,0.0,0,5720,620,6340,5,8.768808875000104
project_cc_csharp/1929,JdeJabali-JXLDataTableExtractor-90a12f4,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.73,0.0,0.0,0.7100000000000001,0.0,0.13297983951587242,0.07912633009369263,0.31981318845392465,5,8150,640,8790,5,8.382601207995322
project_cc_csharp/3237,lluispalerm-QuestSystem-cd836cc,csharp,gemini-2.5-flash,Direct Generation,0.0,0.69,0.0,0.0,0.6539999999999999,0.0,0.36699647600975877,0.10098942802927624,0.0,0,655,619,1274,5,9.200928958976874
project_cc_csharp/3237,lluispalerm-QuestSystem-cd836cc,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.89,0.5,0.0,0.774,0.4333333333333333,0.2514541230092292,0.3982490765048905,0.35611329252279716,5,3180,620,3800,5,9.71484679201967
project_cc_csharp/4108,mochi-neko-RelentStateMachine-64762eb,csharp,gemini-2.5-flash,Direct Generation,0.0,0.1,0.2857142857142857,0.0,0.126,0.39999999999999997,0.35148185148185146,0.054445554445554434,0.0,0,4715,620,5335,5,8.259773208992556
project_cc_csharp/4108,mochi-neko-RelentStateMachine-64762eb,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.1,0.2857142857142857,0.0,0.10800000000000001,0.36190476190476184,0.2919106482058064,0.5248012357457634,0.35093070887165584,5,7095,620,7715,5,9.450862749974476
project_cc_csharp/4120,Akeit0-ZimGui-Unity-cc82fb9,csharp,gemini-2.5-flash,Direct Generation,0.0,0.25,0.0,0.0,0.35600000000000004,0.13333333333333333,0.42972582972582973,0.2891774891774892,0.0,0,965,616,1581,5,11.107066458003828
project_cc_csharp/4120,Akeit0-ZimGui-Unity-cc82fb9,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.86,0.5,0.0,0.7619999999999999,0.4333333333333333,0.24561463442604262,0.2743589743589744,0.46248492891915344,5,3210,619,3829,5,10.41328574999352
project_cc_csharp/4170,c-y-r-Ryan.EntityFrameworkCore.Shard-f15124c,csharp,gemini-2.5-flash,Direct Generation,0.0,0.09,0.0,0.0,0.132,0.0,0.5033422260522017,0.510026678156605,0.0,0,1070,620,1690,5,11.296457708987873
project_cc_csharp/4170,c-y-r-Ryan.EntityFrameworkCore.Shard-f15124c,csharp,gemini-2.5-flash,Cross-file Context RAG,0.0,0.14,0.0,0.0,0.11400000000000002,0.0,0.13250573540845142,0.05195274511336556,0.3455644611119887,5,3270,620,3890,5,9.484674000006635
project_cc_java/21,1754048656-FATJS-4b1e065,java,gemini-2.5-flash,Direct Generation,0.0,0.0,0.0,0.0,0.242,0.3333333333333333,0.5214059636848243,0.5642178910544727,0.0,0,2115,620,2735,5,9.479404292011168
project_cc_java/21,1754048656-FATJS-4b1e065,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.0,0.0,0.0,0.0,0.0,0.13726148302036104,0.0,0.4117844490610831,5,5090,620,5710,5,28.544640249980148
project_cc_java/2921,Kyant0-m3color-eaa1e34,java,gemini-2.5-flash,Direct Generation,0.0,0.41,0.3333333333333333,0.0,0.42399999999999993,0.3333333333333333,0.34229756071861334,0.026892682155840064,0.0,0,8575,620,9195,5,11.11543554198579
project_cc_java/2921,Kyant0-m3color-eaa1e34,java,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,1.0,1.0,1.0,0.1321276634536401,0.0,0.39638299036092034,4,11635,638,12273,5,8.046601708017988
project_cc_java/3817,NeoProtect-NeoPlugin-a71f673,java,gemini-2.5-flash,Direct Generation,0.0,0.57,0.4,0.0,0.6180000000000001,0.5599999999999999,0.3671023965141612,0.10130718954248363,0.0,0,6355,620,6975,5,9.064446500007762
project_cc_java/3817,NeoProtect-NeoPlugin-a71f673,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.42,0.2857142857142857,0.0,0.5,0.30476190476190473,0.19894148461004804,0.22352941176470587,0.3732950420654383,5,9185,640,9825,5,10.65711095900042
project_cc_java/4469,paulgutv-currency-converter-d95cf08,java,gemini-2.5-flash,Direct Generation,0.0,0.75,0.8,0.0,0.75,0.8,0.3333333333333333,0.0,0.0,0,1660,620,2280,5,8.365825250017224
project_cc_java/4469,paulgutv-currency-converter-d95cf08,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.75,0.8,0.0,0.75,0.8,0.13068552015170096,0.0,0.39205656045510284,5,4745,639,5384,5,8.214945249987068
project_cc_java/962,DarrenTianYe-android_dynamic_load_so-7a70027,java,gemini-2.5-flash,Direct Generation,0.0,0.29,0.0,0.0,0.22999999999999998,0.0,0.4082339313915864,0.22470179417475933,0.0,0,7725,624,8349,5,9.618073708988959
project_cc_java/962,DarrenTianYe-android_dynamic_load_so-7a70027,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.85,0.8333333333333334,0.0,0.7779999999999999,0.7466666666666667,0.19821547753391933,0.21632725501577954,0.37831917758597844,5,10600,610,11210,5,8.7638626669941
project_cc_java/995,DarrenTianYe-android_dynamic_load_so-7a70027,java,gemini-2.5-flash,Direct Generation,0.0,0.53,0.6666666666666666,0.0,0.5980000000000001,0.7428571428571428,0.47928247585255274,0.43784742755765826,0.0,0,1900,620,2520,5,8.596898958989186
project_cc_java/995,DarrenTianYe-android_dynamic_load_so-7a70027,java,gemini-2.5-flash,Cross-file Context RAG,0.0,0.42,0.3333333333333333,0.0,0.5200000000000001,0.5999999999999999,0.25555578592306916,0.4099286000204798,0.35673875774872765,5,4870,620,5490,5,8.684859625005629
project_cc_python/1190,Kubenew-ChaosGPT-2c40353,python,gemini-2.5-flash,Direct Generation,0.0,0.88,1.0,0.2,0.712,0.4,0.4517324217389996,0.3551972652169988,0.0,0,2425,620,3045,5,9.075607042002957
project_cc_python/1190,Kubenew-ChaosGPT-2c40353,python,gemini-2.5-flash,Cross-file Context RAG,1.0,1.0,1.0,0.4,0.6899999999999998,0.4,0.19245141891474818,0.18771230729030575,0.38964194945393876,5,5560,588,6148,5,8.872753541974816
project_cc_python/4828,continue-revolution-sd-webui-segment-anything-5df716b,python,gemini-2.5-flash,Direct Generation,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0,4365,516,4881,5,8.505333709006663
